,order_id,date,time
19096,812,14-01-2016,15:37:45
19097,12775,01-08-2016,00:00:00
19098,4974,25-03-2016,17:59:00
19099,18896,19-11-2016,13:21:36
19100,13373,11-08-2016,17:05:00
19101,19049,21-11-2016,18:24:43
19102,266,05-01-2016,13:09:29
19103,17174,18-10-2016,00:00:00
19104,9685,11-06-2016,20:33:52
19105,5947,10-04-2016,00:00:00
19106,15697,19-09-2016,00:00:00
19107,8122,16-05-2016,14:35:18
19108,5921,10-04-2016,12:42:00
19109,9219,04-06-2016,12:42:00
19110,19849,04-12-2016,11:41:00
19111,19629,30-11-2016,13:04:00
19112,12161,22-07-2016,13:04:00
19113,2728,15-02-2016,12:12:02
19114,11997,19-07-2016,21:12:50
19115,12150,22-07-2016,16:37:30
19116,20013,06-12-2016,16:37:30
19117,17123,17-10-2016,15:49:00
19118,11269,07-07-2016,20:23:00
19119,8450,07-07-2016,00:31:29
19120,12292,07-07-2016,18:28:51
19121,3059,20-02-2016,19:26:34
19122,1776,30-01-2016,20:09:16
19123,15018,30-01-2016,19:07:57
19124,13814,18-08-2016,18:00:00
19125,12844,02-08-2016,20:58:00
19126,8418,21-05-2016,17:16:11
19127,11366,09-07-2016,15:47:38
19128,3834,06-03-2016,13:48:02
19129,19384,06-03-2016,19:47:01
19130,5257,30-03-2016,00:37:26
19131,8610,24-05-2016,17:46:42
19132,10771,30-06-2016,15:55:23
19133,8703,26-05-2016,00:00:00
19134,16854,13-10-2016,16:23:13
19135,991,17-01-2016,15:43:00
19136,10136,19-06-2016,16:11:22
19137,8887,29-05-2016,19:09:56
19138,5501,03-04-2016,11:40:05
19139,16001,27-09-2016,12:56:37
19140,12500,28-07-2016,00:00:00
19141,9268,05-06-2016,00:22:22
19142,21064,24-12-2016,00:22:22
19143,17620,27-10-2016,21:43:00
19144,18474,11-11-2016,16:17:25
19145,169,03-01-2016,16:17:25
19146,3981,03-01-2016,18:19:19
19147,3601,02-03-2016,14:04:41
19148,17533,25-10-2016,14:06:21
19149,12459,27-07-2016,16:03:00
19150,14948,07-09-2016,17:21:00
19151,15250,07-09-2016,15:41:17
19152,4312,07-09-2016,00:00:00
19153,7315,03-05-2016,00:05:29
19154,13145,07-08-2016,21:22:06
19155,16542,06-10-2016,00:00:00
19156,12358,25-07-2016,19:14:10
19157,17246,20-10-2016,17:09:42
19158,3267,24-02-2016,18:42:00
19159,3295,25-02-2016,00:00:00
19160,3447,27-02-2016,18:14:00
19161,17094,16-10-2016,18:55:14
19162,4921,24-03-2016,17:59:12
19163,9154,24-03-2016,17:59:12
19164,17660,28-10-2016,00:00:00
19165,19047,21-11-2016,18:20:00
19166,14719,03-09-2016,17:33:29
19167,4696,03-09-2016,00:00:00
19168,21085,24-12-2016,17:53:26
19169,268,05-01-2016,13:40:46
19170,19032,21-11-2016,00:00:00
19171,16578,07-10-2016,16:05:42
19172,6926,26-04-2016,19:54:21
19173,11893,17-07-2016,23:03:47
19174,15158,11-09-2016,12:13:07
19175,1406,24-01-2016,15:08:57
19176,1100,24-01-2016,00:00:00
19177,6242,15-04-2016,17:11:21
19178,14326,27-08-2016,17:26:00
19179,4768,21-03-2016,19:32:01
19180,18571,13-11-2016,13:18:03
19181,20343,11-12-2016,22:49:45
19182,13968,21-08-2016,16:46:52
19183,58,01-01-2016,19:30:40
19184,11136,05-07-2016,15:00:21
19185,923,16-01-2016,00:00:00
19186,12570,16-01-2016,00:00:00
19187,9847,14-06-2016,18:10:13
19188,5400,01-04-2016,15:35:16
19189,2702,14-02-2016,18:54:29
19190,2478,11-02-2016,00:00:00
19191,6791,24-04-2016,17:52:00
19192,13414,24-04-2016,13:19:00
19193,6566,24-04-2016,00:00:00
19194,15497,16-09-2016,14:36:07
19195,2581,12-02-2016,14:36:07
19196,21093,24-12-2016,19:07:42
19197,18253,07-11-2016,00:00:00
19198,19351,26-11-2016,17:46:00
19199,19189,26-11-2016,13:05:19
19200,8441,21-05-2016,21:14:00
19201,670,11-01-2016,21:14:00
19202,937,16-01-2016,16:20:00
19203,2706,14-02-2016,19:35:44
19204,18657,14-11-2016,18:50:52
19205,12264,24-07-2016,13:23:41
19206,7063,29-04-2016,13:23:41
19207,12700,31-07-2016,00:00:00
19208,12966,31-07-2016,21:56:35
19209,2524,11-02-2016,19:31:00
19210,14317,27-08-2016,00:00:00
19211,17826,31-10-2016,00:00:00
19212,10627,31-10-2016,00:00:00
19213,2836,17-02-2016,12:58:00
19214,1062,18-01-2016,17:21:38
19215,16940,15-10-2016,11:21:43
19216,19537,28-11-2016,00:00:00
19217,20073,07-12-2016,00:00:00
19218,10893,02-07-2016,15:11:11
19219,20755,18-12-2016,20:07:00
19220,12166,22-07-2016,19:15:00
19221,7148,30-04-2016,17:33:09
19222,10343,23-06-2016,17:33:09
19223,21322,31-12-2016,18:28:04
19224,4891,24-03-2016,00:26:41
19225,12875,03-08-2016,14:03:00
19226,3762,05-03-2016,13:03:00
19227,20692,17-12-2016,21:45:47
19228,16916,14-10-2016,17:02:50
19229,10960,14-10-2016,16:19:00
19230,19168,23-11-2016,20:27:37
19231,18530,12-11-2016,20:27:37
19232,9415,07-06-2016,16:50:20
19233,19141,23-11-2016,16:50:20
19234,11275,08-07-2016,11:21:00
19235,6366,17-04-2016,18:01:00
19236,10259,21-06-2016,00:00:00
19237,20005,06-12-2016,00:00:00
19238,3197,23-02-2016,00:00:00
19239,15095,10-09-2016,11:30:24
19240,1173,20-01-2016,00:00:00
19241,19482,27-11-2016,19:48:45
19242,15603,18-09-2016,19:48:45
19243,14640,02-09-2016,00:19:48
19244,21201,28-12-2016,16:32:44
19245,18104,05-11-2016,12:50:00
19246,6969,27-04-2016,16:34:42
19247,4011,09-03-2016,16:34:42
19248,12807,02-08-2016,00:44:49
19249,13811,18-08-2016,17:43:00
19250,12268,24-07-2016,00:00:00
19251,149,03-01-2016,14:48:45
19252,19636,30-11-2016,15:49:00
19253,4260,13-03-2016,17:27:49
19254,14257,13-03-2016,16:35:00
19255,19569,29-11-2016,11:58:00
19256,1633,28-01-2016,12:45:00
19257,5244,29-03-2016,12:45:00
19258,12186,23-07-2016,11:52:22
19259,15233,12-09-2016,12:24:00
19260,7610,08-05-2016,16:56:38
19261,16449,04-10-2016,13:44:59
19262,8953,30-05-2016,19:25:18
19263,12874,03-08-2016,19:25:18
19264,13154,07-08-2016,00:00:00
19265,7888,07-08-2016,11:57:54
19266,18938,19-11-2016,00:00:00
19267,9047,01-06-2016,00:00:00
19268,8267,18-05-2016,19:47:25
19269,14173,24-08-2016,21:37:36
19270,7900,13-05-2016,21:37:36
19271,1267,22-01-2016,13:01:00
19272,11858,17-07-2016,18:10:00
19273,14861,05-09-2016,21:51:00
19274,11444,10-07-2016,18:24:56
19275,13056,06-08-2016,14:13:17
19276,13520,14-08-2016,00:00:00
19277,13898,14-08-2016,12:28:47
19278,6214,15-04-2016,00:38:57
19279,8834,28-05-2016,18:33:32
19280,15844,22-09-2016,00:00:00
19281,6329,17-04-2016,12:02:43
19282,5011,26-03-2016,12:02:43
19283,12626,30-07-2016,14:28:23
19284,5108,27-03-2016,18:16:00
19285,16833,13-10-2016,12:41:00
19286,10980,03-07-2016,00:00:00
19287,7020,28-04-2016,13:26:55
19288,7386,04-05-2016,00:00:00
19289,6688,22-04-2016,20:38:00
19290,16545,06-10-2016,20:34:48
19291,14443,29-08-2016,16:41:51
19292,11044,29-08-2016,15:31:05
19293,12812,02-08-2016,13:59:39
19294,17234,02-08-2016,13:41:31
19295,11363,09-07-2016,00:00:00
19296,11120,04-07-2016,22:35:12
19297,5656,05-04-2016,17:23:13
19298,20140,08-12-2016,21:40:56
19299,9578,10-06-2016,12:33:00
19300,14985,08-09-2016,13:12:26
19301,7662,09-05-2016,00:00:00
19302,318,06-01-2016,00:00:00
19303,12341,25-07-2016,17:09:34
19304,18402,10-11-2016,13:16:00
19305,12131,22-07-2016,13:03:01
19306,17341,22-10-2016,13:11:26
19307,2305,08-02-2016,12:27:00
19308,1288,22-01-2016,17:10:07
19309,8670,25-05-2016,18:30:46
19310,20284,11-12-2016,00:00:00
19311,11187,06-07-2016,14:15:43
19312,10903,02-07-2016,16:55:00
19313,14410,28-08-2016,22:04:00
19314,13770,17-08-2016,20:27:15
19315,12555,29-07-2016,13:16:00
19316,11380,09-07-2016,00:00:00
19317,3026,20-02-2016,00:00:00
19318,12241,23-07-2016,00:00:00
19319,10678,28-06-2016,19:02:28
19320,6313,16-04-2016,00:00:00
19321,13603,15-08-2016,14:41:19
19322,1383,15-08-2016,00:00:00
19323,4919,24-03-2016,00:00:00
19324,5361,31-03-2016,00:00:00
19325,6261,15-04-2016,19:28:32
19326,16933,14-10-2016,20:16:00
19327,17425,23-10-2016,17:31:26
19328,9545,09-06-2016,17:14:17
19329,11461,10-07-2016,21:38:45
19330,17464,24-10-2016,13:00:00
19331,18929,19-11-2016,00:00:00
19332,831,14-01-2016,18:38:20
19333,16316,01-10-2016,22:28:49
19334,650,11-01-2016,00:00:00
19335,16809,11-10-2016,17:48:16
19336,13573,14-08-2016,19:13:01
19337,2596,13-02-2016,11:27:00
19338,9259,04-06-2016,21:19:20
19339,20509,14-12-2016,22:21:00
19340,471,08-01-2016,16:20:00
19341,6560,08-01-2016,19:26:26
19342,2496,11-02-2016,15:02:30
19343,8401,21-05-2016,13:30:00
19344,6516,20-04-2016,13:30:00
19345,10134,19-06-2016,13:30:00
19346,7740,10-05-2016,17:50:00
19347,6870,25-04-2016,00:00:00
19348,13781,18-08-2016,11:50:00
19349,10885,02-07-2016,13:11:00
19350,5861,09-04-2016,11:21:00
19351,10175,20-06-2016,11:32:39
19352,1698,29-01-2016,16:04:00
19353,17754,30-10-2016,16:04:00
19354,4264,13-03-2016,17:48:27
19355,8063,13-03-2016,18:06:21
19356,6518,20-04-2016,18:06:21
19357,7892,13-05-2016,00:27:35
19358,9718,13-05-2016,15:52:38
19359,11514,11-07-2016,15:52:38
19360,1041,18-01-2016,00:00:00
19361,18644,14-11-2016,15:36:22
19362,1648,14-11-2016,15:43:15
19363,7239,01-05-2016,15:43:15
19364,6247,15-04-2016,17:49:51
19365,9759,13-06-2016,13:17:54
19366,16031,27-09-2016,00:00:00
19367,21001,27-09-2016,12:17:40
19368,18070,04-11-2016,18:40:52
19369,6146,13-04-2016,20:24:00
19370,11276,08-07-2016,11:30:03
19371,21309,08-07-2016,11:30:03
19372,21033,23-12-2016,18:00:38
19373,10341,23-06-2016,12:52:22
19374,21328,31-12-2016,18:46:11
19375,19393,26-11-2016,21:05:32
19376,4693,20-03-2016,17:37:54
19377,13197,08-08-2016,19:18:48
19378,11661,14-07-2016,15:21:00
19379,13748,17-08-2016,17:01:00
19380,5706,06-04-2016,00:00:00
19381,10204,20-06-2016,18:19:00
19382,13198,08-08-2016,19:29:59
19383,7336,08-08-2016,16:24:00
19384,4068,10-03-2016,12:56:40
19385,13222,08-08-2016,22:29:57
19386,16706,09-10-2016,00:00:00
19387,8614,24-05-2016,18:33:43
19388,5551,24-05-2016,20:15:25
19389,42,01-01-2016,17:28:09
19390,18599,13-11-2016,00:00:00
19391,19733,02-12-2016,00:00:00
19392,14197,25-08-2016,16:45:00
19393,8540,23-05-2016,17:27:00
19394,19450,27-11-2016,16:49:00
19395,19446,27-11-2016,16:19:57
19396,19140,23-11-2016,14:09:00
19397,7356,03-05-2016,00:00:00
19398,11623,13-07-2016,18:27:55
19399,5677,05-04-2016,21:14:00
19400,13923,20-08-2016,18:03:00
19401,8580,24-05-2016,12:46:57
19402,4975,25-03-2016,18:05:54
19403,6085,12-04-2016,00:00:00
19404,3415,27-02-2016,13:02:11
19405,12228,27-02-2016,00:00:00
19406,15283,12-09-2016,19:49:50
19407,7359,03-05-2016,21:19:00
19408,2261,07-02-2016,15:48:00
19409,3292,07-02-2016,12:39:18
19410,4167,07-02-2016,18:46:52
19411,11065,04-07-2016,00:00:00
19412,9424,07-06-2016,00:00:00
19413,10763,07-06-2016,14:17:06
19414,16519,06-10-2016,15:26:39
19415,3442,06-10-2016,17:48:37
19416,11153,05-07-2016,17:48:37
19417,15958,26-09-2016,00:00:00
19418,12788,01-08-2016,19:58:11
19419,1331,23-01-2016,12:54:56
19420,13207,08-08-2016,20:21:05
19421,11529,12-07-2016,00:00:00
19422,388,07-01-2016,13:04:00
19423,5246,07-01-2016,22:27:29
19424,6427,18-04-2016,18:25:00
19425,3747,04-03-2016,20:48:13
19426,12363,25-07-2016,20:48:13
19427,18850,18-11-2016,12:53:01
19428,4392,15-03-2016,18:44:00
19429,20790,19-12-2016,16:19:00
19430,15707,19-09-2016,19:26:39
19431,17865,31-10-2016,20:46:47
19432,11726,15-07-2016,16:07:09
19433,16236,01-10-2016,00:00:00
19434,17227,20-10-2016,12:57:07
19435,9663,11-06-2016,00:00:00
19436,11938,18-07-2016,19:46:35
19437,15519,16-09-2016,19:09:05
19438,11618,13-07-2016,17:54:00
19439,5290,30-03-2016,17:54:00
19440,19197,24-11-2016,14:38:00
19441,20606,16-12-2016,17:26:00
19442,903,15-01-2016,00:00:00
19443,13684,16-08-2016,00:00:00
19444,18233,07-11-2016,15:25:00
19445,17017,07-11-2016,00:00:00
19446,2061,04-02-2016,00:00:00
19447,4215,12-03-2016,18:21:00
19448,8276,19-05-2016,11:15:48
19449,20315,11-12-2016,18:52:34
19450,7929,13-05-2016,18:32:38
19451,8578,24-05-2016,18:32:38
19452,19386,26-11-2016,00:00:00
19453,8720,26-05-2016,19:13:00
19454,3340,25-02-2016,00:00:00
19455,288,05-01-2016,00:00:00
19456,21137,26-12-2016,00:00:00
19457,2607,13-02-2016,13:00:00
19458,13649,15-08-2016,00:00:00
19459,14907,06-09-2016,00:00:00
19460,4182,06-09-2016,00:13:53
19461,563,06-09-2016,22:19:03
19462,13418,12-08-2016,14:31:00
19463,372,06-01-2016,22:26:00
19464,9488,08-06-2016,18:37:28
19465,11080,04-07-2016,19:08:30
19466,15535,17-09-2016,12:13:00
19467,9241,04-06-2016,12:13:00
19468,5307,04-06-2016,21:44:00
19469,15773,21-09-2016,21:44:00
19470,9111,02-06-2016,13:26:00
19471,1517,26-01-2016,13:26:00
19472,18633,14-11-2016,13:53:27
19473,13453,12-08-2016,20:25:43
19474,8347,20-05-2016,15:24:45
19475,18265,20-05-2016,19:10:12
19476,13874,19-08-2016,18:33:18
19477,9596,19-08-2016,15:55:45
19478,733,12-01-2016,00:00:00
19479,15154,12-01-2016,11:31:10
19480,16084,28-09-2016,11:31:10
19481,1103,19-01-2016,14:08:12
19482,19243,25-11-2016,13:24:00
19483,8920,30-05-2016,00:51:32
19484,12112,21-07-2016,21:09:00
19485,14144,24-08-2016,15:25:00
19486,13853,19-08-2016,00:00:00
19487,6604,21-04-2016,16:42:53
19488,2322,08-02-2016,15:46:13
19489,1839,31-01-2016,20:58:38
19490,11920,18-07-2016,17:29:49
19491,8184,17-05-2016,00:00:00
19492,3418,27-02-2016,13:07:00
19493,13646,27-02-2016,20:18:48
19494,6976,27-04-2016,00:00:00
19495,16134,29-09-2016,14:59:48
19496,8774,27-05-2016,00:00:00
19497,12566,29-07-2016,15:17:09
19498,10535,26-06-2016,15:13:24
19499,14193,25-08-2016,15:13:24
19500,20562,15-12-2016,20:00:00
19501,3387,26-02-2016,17:51:00
19502,7852,12-05-2016,16:33:00
19503,5898,09-04-2016,18:09:00
19504,15992,26-09-2016,21:48:40
19505,15098,10-09-2016,11:57:00
19506,17339,10-09-2016,00:55:33
19507,8561,23-05-2016,00:00:00
19508,11559,12-07-2016,00:00:00
19509,5599,04-04-2016,18:19:00
19510,17655,28-10-2016,15:55:15
19511,6840,28-10-2016,15:25:43
19512,15120,10-09-2016,15:09:40
19513,3476,28-02-2016,12:08:00
19514,11873,17-07-2016,20:56:48
19515,8098,15-05-2016,21:10:00
19516,11699,15-07-2016,21:10:00
19517,3297,25-02-2016,12:57:10
19518,15307,25-02-2016,13:18:00
19519,1265,22-01-2016,13:18:00
19520,14744,04-09-2016,12:04:00
19521,8859,29-05-2016,12:04:00
19522,14545,31-08-2016,16:48:02
19523,4353,14-03-2016,21:24:48
19524,13498,13-08-2016,18:23:48
19525,13286,10-08-2016,12:05:00
19526,14883,06-09-2016,17:24:24
19527,12152,22-07-2016,00:00:00
19528,9220,04-06-2016,00:00:00
19529,18587,13-11-2016,17:12:40
19530,4519,17-03-2016,19:13:55
19531,5121,27-03-2016,00:00:00
19532,9584,10-06-2016,13:06:29
19533,18316,08-11-2016,00:00:00
19534,8297,19-05-2016,15:19:26
19535,18956,20-11-2016,12:21:50
19536,13029,06-08-2016,11:32:47
19537,13558,14-08-2016,17:04:00
19538,11988,19-07-2016,18:39:20
19539,6815,19-07-2016,00:00:00
19540,20553,15-12-2016,00:00:00
19541,12504,28-07-2016,00:00:00
19542,14236,28-07-2016,00:33:48
19543,19702,01-12-2016,16:08:47
19544,11975,19-07-2016,16:55:56
19545,3346,26-02-2016,12:01:09
19546,4824,23-03-2016,11:40:00
19547,5969,10-04-2016,22:27:00
19548,17534,25-10-2016,22:27:00
19549,8823,28-05-2016,00:00:00
19550,10309,22-06-2016,18:28:00
19551,4955,25-03-2016,13:10:00
19552,9291,05-06-2016,16:14:12
19553,16252,01-10-2016,13:17:18
19554,18132,05-11-2016,19:17:01
19555,1002,17-01-2016,17:29:41
19556,14897,06-09-2016,18:34:43
19557,872,15-01-2016,00:00:00
19558,12839,02-08-2016,20:06:00
19559,1803,31-01-2016,15:12:00
19560,8941,30-05-2016,16:53:40
19561,16477,04-10-2016,20:13:00
19562,9999,17-06-2016,00:05:21
19563,14367,17-06-2016,14:14:00
19564,18792,17-11-2016,11:33:33
19565,14382,28-08-2016,00:00:00
19566,10456,25-06-2016,12:10:00
19567,11554,12-07-2016,17:58:46
19568,21284,31-12-2016,00:34:06
19569,16171,30-09-2016,11:32:15
19570,16777,10-10-2016,22:01:14
19571,4951,25-03-2016,12:41:13
19572,7387,04-05-2016,16:11:04
19573,17213,20-10-2016,16:11:04
19574,17494,24-10-2016,16:11:04
19575,11449,10-07-2016,19:03:00
19576,14000,21-08-2016,19:03:00
19577,11015,03-07-2016,22:37:27
19578,20533,15-12-2016,22:37:27
19579,14986,08-09-2016,13:23:45
19580,16014,27-09-2016,15:04:00
19581,18028,03-11-2016,18:42:59
19582,4243,13-03-2016,00:00:00
19583,3495,28-02-2016,00:00:00
19584,9886,15-06-2016,14:01:00
19585,9816,14-06-2016,12:15:00
19586,12872,03-08-2016,13:51:00
19587,99,02-01-2016,00:00:00
19588,13398,11-08-2016,00:00:00
19589,3695,04-03-2016,00:02:42
19590,18351,09-11-2016,14:38:00
19591,14546,31-08-2016,16:54:00
19592,11119,04-07-2016,22:34:00
19593,13185,08-08-2016,17:55:00
19594,10665,28-06-2016,16:22:24
19595,12290,24-07-2016,18:25:29
19596,17482,24-10-2016,17:42:00
19597,6073,12-04-2016,18:58:00
19598,794,14-01-2016,00:39:16
19599,10089,18-06-2016,00:39:16
19600,12554,18-06-2016,13:05:53
19601,1638,28-01-2016,13:34:25
19602,6522,20-04-2016,13:14:21
19603,5150,28-03-2016,15:08:03
19604,9768,28-03-2016,15:15:00
19605,14691,03-09-2016,12:50:19
19606,6441,18-04-2016,20:36:00
19607,12575,29-07-2016,17:20:51
19608,4412,16-03-2016,00:00:00
19609,14647,02-09-2016,00:00:00
19610,16905,14-10-2016,14:04:51
19611,16738,10-10-2016,14:49:42
19612,6584,21-04-2016,12:56:00
19613,4929,21-04-2016,19:49:00
19614,15241,21-04-2016,13:28:17
19615,6541,20-04-2016,17:32:00
19616,19756,02-12-2016,14:10:39
19617,4608,19-03-2016,11:45:00
19618,7109,30-04-2016,11:54:30
19619,4624,19-03-2016,14:59:35
19620,3173,23-02-2016,11:54:00
19621,15278,23-02-2016,19:25:56
19622,14159,24-08-2016,17:19:02
19623,11436,10-07-2016,17:02:50
19624,13175,08-08-2016,00:00:00
19625,9379,06-06-2016,20:08:10
19626,5018,26-03-2016,14:06:09
19627,21146,27-12-2016,00:00:00
19628,13870,19-08-2016,00:00:00
19629,9508,09-06-2016,12:07:00
19630,21122,26-12-2016,00:00:00
19631,14358,28-08-2016,13:09:00
19632,11231,07-07-2016,00:00:00
19633,3456,27-02-2016,19:09:27
19634,8960,30-05-2016,20:37:25
19635,15135,30-05-2016,17:48:22
19636,15946,26-09-2016,12:47:00
19637,10246,21-06-2016,16:25:00
19638,7542,07-05-2016,14:23:31
19639,18056,04-11-2016,15:18:54
19640,20592,16-12-2016,14:57:15
19641,20316,16-12-2016,00:00:00
19642,8874,29-05-2016,16:55:02
19643,2015,03-02-2016,13:23:49
19644,11919,18-07-2016,16:56:19
19645,9273,05-06-2016,13:15:47
19646,18031,03-11-2016,19:53:55
19647,2083,03-11-2016,15:40:00
19648,14656,02-09-2016,15:40:00
19649,223,04-01-2016,16:08:00
19650,3845,06-03-2016,16:01:00
19651,2630,13-02-2016,00:00:00
19652,10277,22-06-2016,00:25:50
19653,15320,13-09-2016,16:41:03
19654,10975,03-07-2016,18:07:03
19655,6503,20-04-2016,11:48:35
19656,18271,07-11-2016,20:25:25
19657,21098,24-12-2016,00:00:00
19658,4908,24-03-2016,16:34:00
19659,14878,06-09-2016,15:30:00
19660,8255,18-05-2016,15:30:00
19661,18231,07-11-2016,15:08:01
19662,19950,05-12-2016,00:00:00
19663,9458,08-06-2016,00:00:00
19664,12922,04-08-2016,00:00:00
19665,6286,16-04-2016,00:00:00
19666,4979,25-03-2016,00:00:00
19667,14767,04-09-2016,15:07:03
19668,2852,17-02-2016,00:00:00
19669,15252,12-09-2016,15:45:46
19670,19907,04-12-2016,00:00:00
19671,18816,17-11-2016,17:20:00
19672,18576,17-11-2016,00:00:00
19673,3214,23-02-2016,18:39:22
19674,12993,05-08-2016,14:53:02
19675,13764,17-08-2016,19:17:40
19676,901,15-01-2016,19:16:11
19677,15930,23-09-2016,19:47:07
19678,14148,24-08-2016,16:27:27
19679,13423,12-08-2016,15:05:00
19680,4112,10-03-2016,21:23:00
19681,15641,18-09-2016,19:06:36
19682,19801,03-12-2016,19:06:36
19683,14502,30-08-2016,18:26:41
19684,4003,30-08-2016,00:00:00
19685,7779,11-05-2016,13:51:24
19686,4746,21-03-2016,14:31:37
19687,14090,21-03-2016,15:10:48
19688,19010,21-03-2016,20:39:00
19689,11417,10-07-2016,13:37:00
19690,14179,25-08-2016,12:16:00
19691,8831,28-05-2016,18:14:00
19692,7751,10-05-2016,00:00:00
19693,18256,07-11-2016,00:00:00
19694,9191,03-06-2016,17:17:00
19695,5845,08-04-2016,17:17:00
19696,18856,18-11-2016,14:04:51
19697,8079,15-05-2016,19:26:05
19698,10821,01-07-2016,15:37:51
19699,11881,17-07-2016,00:00:00
19700,7126,17-07-2016,13:45:00
19701,6484,19-04-2016,18:06:51
19702,94,02-01-2016,18:06:51
19703,1599,27-01-2016,18:33:59
19704,12076,21-07-2016,13:53:14
19705,12696,31-07-2016,16:40:00
19706,17307,21-10-2016,17:13:23
19707,13410,12-08-2016,00:57:25
19708,14250,26-08-2016,15:28:00
19709,2475,11-02-2016,00:00:00
19710,14282,26-08-2016,21:49:00
19711,16846,13-10-2016,15:02:21
19712,21259,30-12-2016,15:02:21
19713,2881,17-02-2016,00:00:00
19714,15463,15-09-2016,21:28:08
19715,19822,03-12-2016,17:11:00
19716,10870,03-12-2016,00:00:00
19717,17182,03-12-2016,00:00:00
19718,6749,03-12-2016,22:37:52
19719,13047,06-08-2016,13:20:49
19720,11172,06-07-2016,12:39:00
19721,7875,12-05-2016,20:39:00
19722,16426,03-10-2016,20:02:00
19723,15006,08-09-2016,17:07:13
19724,4400,15-03-2016,20:49:00
19725,19546,28-11-2016,17:41:00
19726,18579,13-11-2016,15:28:13
19727,6895,26-04-2016,14:01:20
19728,8581,26-04-2016,13:02:00
19729,17924,01-11-2016,19:37:52
19730,5309,31-03-2016,11:22:20
19731,13577,14-08-2016,19:25:55
19732,3992,08-03-2016,00:00:00
19733,3619,02-03-2016,00:00:00
19734,4358,15-03-2016,00:00:00
19735,20321,11-12-2016,19:14:15
19736,10578,11-12-2016,12:13:00
19737,18465,11-12-2016,13:28:25
19738,4333,14-03-2016,00:00:00
19739,15357,14-09-2016,12:44:38
19740,20795,19-12-2016,17:00:00
19741,9594,19-12-2016,14:40:05
19742,5630,05-04-2016,11:40:00
19743,19180,24-11-2016,11:54:00
19744,5099,27-03-2016,17:45:15
19745,3729,04-03-2016,17:52:00
19746,8755,27-05-2016,13:53:01
19747,21149,27-12-2016,12:27:00
19748,12177,22-07-2016,00:00:00
19749,10398,22-07-2016,00:55:54
19750,10032,17-06-2016,00:00:00
19751,8604,24-05-2016,16:49:43
19752,5104,24-05-2016,17:56:00
19753,1403,24-01-2016,14:44:00
19754,18193,06-11-2016,18:31:46
19755,12392,26-07-2016,14:41:24
19756,7787,11-05-2016,00:00:00
19757,8957,30-05-2016,20:10:00
19758,1352,23-01-2016,16:12:21
19759,1356,23-01-2016,17:11:00
19760,13559,14-08-2016,00:00:00
19761,17951,14-08-2016,13:20:00
19762,16807,11-10-2016,17:42:51
19763,16567,11-10-2016,00:00:00
19764,359,06-01-2016,18:33:08
19765,9502,08-06-2016,00:00:00
19766,11008,03-07-2016,21:41:00
19767,2541,12-02-2016,11:54:44
19768,19193,24-11-2016,13:26:00
19769,289,05-01-2016,17:36:00
19770,3378,26-02-2016,16:53:00
19771,10407,24-06-2016,14:05:45
19772,14439,29-08-2016,15:53:56
19773,19435,27-11-2016,00:00:00
19774,13943,20-08-2016,00:00:00
19775,8568,23-05-2016,21:28:00
19776,12190,23-07-2016,12:40:00
19777,20067,07-12-2016,17:47:29
19778,17666,28-10-2016,17:28:06
19779,5712,06-04-2016,17:00:23
19780,6622,21-04-2016,00:00:00
19781,20825,19-12-2016,21:36:00
19782,16915,14-10-2016,16:52:00
19783,20221,10-12-2016,16:52:00
19784,764,13-01-2016,16:39:39
19785,14711,03-09-2016,16:33:13
19786,9371,06-06-2016,19:19:00
19787,912,16-01-2016,11:39:00
19788,10832,01-07-2016,00:00:00
19789,8146,16-05-2016,00:00:00
19790,13877,19-08-2016,00:00:00
19791,12635,30-07-2016,16:53:12
19792,18245,07-11-2016,17:03:00
19793,9102,02-06-2016,12:40:00
19794,11049,04-07-2016,16:28:56
19795,15348,14-09-2016,11:58:38
19796,20941,22-12-2016,11:52:06
19797,5212,29-03-2016,15:08:01
19798,11763,16-07-2016,00:19:28
19799,20563,15-12-2016,20:06:57
19800,13869,19-08-2016,17:47:43
19801,7518,06-05-2016,21:22:02
19802,8757,27-05-2016,21:22:02
19803,11481,27-05-2016,21:22:02
19804,304,05-01-2016,20:07:58
19805,20641,17-12-2016,12:13:00
19806,2257,07-02-2016,15:28:00
19807,18715,15-11-2016,18:08:35
19808,19649,30-11-2016,17:53:00
19809,13044,06-08-2016,13:10:00
19810,21196,28-12-2016,14:11:40
19811,14872,06-09-2016,14:03:33
19812,18548,12-11-2016,19:36:10
19813,11960,19-07-2016,14:12:49
19814,2667,14-02-2016,14:12:49
19815,11488,14-02-2016,16:09:52
19816,17838,14-02-2016,17:37:07
19817,3152,22-02-2016,16:42:00
19818,20387,12-12-2016,19:57:08
19819,5200,29-03-2016,12:32:07
19820,15168,11-09-2016,13:45:56
19821,16327,02-10-2016,13:04:00
19822,14720,03-09-2016,17:53:34
19823,7528,07-05-2016,00:45:58
19824,16451,04-10-2016,00:45:58
19825,116,02-01-2016,19:18:49
19826,14926,07-09-2016,13:08:31
19827,10605,27-06-2016,17:47:00
19828,3903,27-06-2016,17:18:44
19829,5335,31-03-2016,15:31:09
19830,11595,13-07-2016,12:09:00
19831,8765,27-05-2016,17:00:00
19832,3169,22-02-2016,21:50:42
19833,4474,17-03-2016,12:33:00
